Column,brand_name,name,new_name,id,sum
20945,sunsilk rinso rejoice pepsodent attack easy sabun medicare,sunsilk rinso rejoice pepsodent attack easy sabun medicare,sunsilk rinso rejoice pepsodent attack easy sabun medicare,,7
20946,sunslik,Unilever,unilever,Q157062,5
20947,sunsnack,T.C. Pharmaceutical,"t.c. pharmaceutical industries co.,ltd.",,1
20948,sunsweet prunes,Sunsweet Growers Incorporated,sunsweet growers incorporated,,2
20949,suntea,suntea,suntea,,3
20950,suntop,CO-RO A/S,co-ro a/s,,1
20951,suntory,Suntory,suntory,Q1345267,13
20952,sunvita cooking oil,sunvita cooking oil,sunvita cooking oil,,1
20953,supa komando,PepsiCo,pepsico,Q334800,1
20954,supa loaf,Supa Loaf,supa loaf,,23
20955,supagrill,supagrill,supagrill,,1
20956,super,"P.S.B co., ltd.","p.s.b co., ltd.",,1
20957,super,Shiv Shakti Gruh Udhyog,shiv shakti gruh udhyog,,1
20958,super,Super Drink,super drink,Q6590777,25
20959,super 1,Brookshire Grocery Company,brookshire grocery company,,4
20960,super 8,Nestlé,nestlé,Q160746,4
20961,super ácidos,Productos Lipo SA,productos lipo sa,,1
20962,super america,Super America,super america,,3
20963,super antifriz,Super Antifriz,super antifriz,,1
20964,super baby,Super Baby,super baby,,1
20965,super ball-cone,Super Ball-Cone,super ball-cone,,0
20966,super bawang,W.L. Food Products,w.l. food products,,2
20967,super bee,Pure Snacks Food House Corporation,pure snacks food house corporation,,1
20968,super bock,Super Bock,super bock,,48
20969,super bock,Super Bock Group,super bock group,Q1430249,81
20970,super bubur,Mayora Indah,mayora indah,Q12497654,4
20971,super burudani,Hakika Breweries Ltd,hakika breweries ltd,,31
20972,super cândida,super cândida,super cândida,,1
20973,super center concepts,super center concepts,super center concepts,,1
20974,super cereal,super cereal,super cereal,,2
20975,super chips,Super Chips,super chips,,1
20976,super choco,The Golden Tree Inc,the golden tree inc,,1
20977,super coffee,Kitu Life,kitu life,,1
20978,super coffee,Kitu Life Inc,kitu life inc,,1
20979,super coffee,PSB,psb,,2
20980,super coffee,SCML Co.,scml co.,,26
20981,super coffee white,San Miguel Corporation,san miguel corporation,Q934489,2
20982,super confu,super confu,super confu,,2
20983,super corn chips,WL Food,wl foods,,7
20984,super crunch,"LT Group, Inc.","lt group, inc.",,1
20985,super crunch,Pri-Food Corp,pri-food corp,,91
20986,super crunch,Prifood Corporation,prifood corporation,,250
20987,super crunch corn chip,super crunch corn chip,super crunch corn chip,,1
20988,super crunch corn chips,Prifood Corporation,prifood corporation,,4
20989,super delight,super delight,super delight,,4
20990,super delights,super delights,super delight,,4
20991,super delights brownie bites,Prifood Corporation,prifood corporation,,6
20992,super delights brownies,Super Delights Brownies,super delights brownies,,4
20993,super dry superior desicant,super dry superior desicant,super dry superior desicant,,1
20994,super fresh,Super fresh Baby,super fresh baby,,2
20995,super frizz,super frizz,super frizz,,1
20996,super glue,Alteco Group Company,alteco group company,,3
20997,super golden bihon,super golden bihon,super golden bihon,,12
20998,super hiper acido,Confiteca,confiteca,,6
20999,super ice,Super Ice company Ltd,super ice company ltd,,1
21000,super jackpot,Honai,honai,,1
21001,super k,super k,super k,,1
21002,super k,Super K,super k,,1
21003,super keju,Mayora Indah,mayora indah,Q12497654,3
21004,super kids,Pure Snacks Food House Corporation,pure snacks food house corporation,,5
21005,super kontik,Konti,konti,,5
21006,super kontik,Конті,конті,,5
21007,super loof,super loof,super loof,,18
21008,super magic,Dua Lima Industries,dua lima industries,,4
21009,super mama,Martini Food,martini food,,5
21010,super milk tea,super milk tea,super milk tea,,2
21011,super nature mill,super nature mill,super nature mill,,9
21012,super pack,Multipro Consumer Product,multipro consumer product,,26
21013,super pel,Unilever,unilever,Q157062,1
21014,super pell,Unilever,unilever,Q157062,2
21015,super q,Super Q,super q,,0
21016,super q catz,JOGOYO Trading,jogoyo trading,,2
21017,super q golden bihon,CITIFOOD INDUSTRIES,citifood industries,,1
21018,super q golden bihon,President Food Products,president food products,,3
21019,super q golden bihon,super q golden bihon,super golden bihon,,3
21020,super ring,Oriental Food Industries,oriental food industries,,1
21021,super ring,Oriental Food Industries Sdn Bhd,oriental food industries,,3
21022,super safety,Super Safety,super safety,,1
21023,super samrat,Super Samrat,super samrat,,1
21024,super saver,"B&R Stores, Inc.","b&r stores, inc.",,1
21025,super star,Mayora Indah,mayora indah,Q12497654,4
21026,super star,Super Star,super star,,3
21027,super star,Thailand,thailand,,3
21028,super star blake fluid,super star blake fluid,super star blake fluid,,1
21029,super star wafer,Mayora Indah,mayora indah,Q12497654,1
21030,super stars,Mayora Indah,mayora indah,Q12497654,6
21031,super tattoo,W.L. Food Products,w.l. food products,,1
21032,super thin,JG Summit Holdings,jg summit holdings,Q6108205,4
21033,super thins,Rebisco,rebisco,,2
21034,super u,Système U,système u,Q2529029,1
21035,super valuprivate,super valuprivate,super valuprivate,,1
21036,super yogo,Fan Milk,fan milk,Q5433556,18
21037,superbee chips,Pure Snacks Food House Corporation,pure snacks food house corporation,,1
21038,superbock,Superbock,super bock,,0
21039,superco,Khong Guan,khong guan,Q11063580,4
21040,superco biskuit,Khong Guan,khong guan,Q11063580,7
21041,supercoffee,Supercoffee,supercoffee,,21
21042,supercoffee,Supercoffee (Thailand),supercoffee (thailand),,5
21043,superdrug,Superdrug,superdrug,Q7643261,1
21044,superflakes,bocadeli,bocadeli,,1
21045,superflash,Superflash,superflash,,9
21046,superflyer,Nestlé,nestlé,Q160746,1
21047,superflyer,Nestle (also in 2021 data from Denmark),nestle (also in 2021 data from denmark),,1
21048,superfresh,Biosphere,biosphere,,1
21049,superglue,Superglue,superglue,,1
21050,superior,superior,superior,,1
21051,superkit,Savushkin,savushkin,,1
21052,superlait,Superlait,superlait,,1
21053,superlay,Superlay,superlay,,1
21054,supermaki,Supermaki,supermaki,,1
21055,supermalt,Royal Unibrew,royal unibrew,Q371901,3
21056,superman,Mayora,mayora,,1
21057,superman,Siantar Top,siantar top,Q12514216,3
21058,supermax,Supermax,supermax,,5
21059,supermecado do frade,supermecado do frade,supermecado do frade,,1
21060,supermercado: mi racncho,supermercado: mi racncho,supermercado: mi racncho,,1
21061,supermercados angeloni,Supermercados Angeloni,supermercados angeloni,,1
21062,supermercados imperatriz,Supermercados Imperatriz,supermercados imperatriz,,1
21063,supermercados silva,supermercados silva,supermercados silva,,2
21064,supermi,Fabrique Par,fabrique par,,1
21065,supermi,Salim Group,salim group,Q905963,13
21066,supermie,Salim Group,salim group,Q905963,3
21067,supermont,Ei Sahely Group,ei sahely group,,189
21068,supermont,Source Du Pays,source du pays,,133
21069,superpell,Unilever,unilever,Q157062,1
21070,superplast,superplast,superplast,,1
21071,supersol,multi indo mandiri,multi indo mandiri,,1
21072,superstar,Mayora Indah,mayora indah,Q12497654,79
21073,superstar basketball,superstar basketball,superstar basketball,,1
21074,superstar mayora,Superstar Mayora,superstar mayora,,1
21075,superstar wafer,Mayora Indah,mayora indah,Q12497654,3
21076,superstore,George Weston Limited,george weston limited,Q833217,7
21077,supertech,Supertech,supertech,,1
21078,supervalu water,Musgrave Retail Company,musgrave retail company,,1
21079,supino,Supino,supino,,2
21080,supper black,made in China,made in china,Q8239013,4
21081,supplyco,Supplyco,supplyco,,0
21082,supreme,supreme,supreme,,5
21083,supreme blend,Supreme Blend,supreme blend,,0
21084,supreme water,Supreme Water Company,supreme water company,,5
21085,supremezen,supremezen,supremezen,,1
21086,supremo,Supremo,supremo,,2
21087,surabhi,Adinath Agro,adinath agro,,1
21088,surabhi,Surabhi,surabhi,,1
21089,suraj rice ada,Suraj foods,suraj foods,,1
21090,suraya gudang garam,Gudang Garam,gudang garam,Q1553005,2
21091,sure,Innolatex Limited,innolatex limited,,1
21092,sure-guard,Dayton Superior Corporation,dayton superior corporation,,1
21093,sure boy,Sure Boy,sure boy,,1
21094,sure buy,sure buy,sure buy,,3
21095,sure catch,sure catch,sure catch,,2
21096,sure fresh,sure fresh,sure fresh,,1
21097,surf,Procter & Gamble,procter & gamble,Q212405,103
21098,surf,Unilever,unilever,Q157062,892
21099,surf bar,Unilever,unilever,Q157062,1
21100,surf detergent bar,Unilever,unilever,Q157062,7
21101,surf drinking water,"V.P.Hornet Co., Ltd.","v.p.hornet co., ltd.",,8
21102,surf excel,Unilever,unilever,Q157062,320
21103,surf fabcon,Unilever,unilever,Q157062,128
21104,surf fabric con,Unilever,unilever,Q157062,1
21105,surf on,Sun Products,sun products,Q7638450,1
21106,surf oxybubbles,Unilever,unilever,Q157062,1
21107,surf powder,Unilever,unilever,Q157062,221
21108,surise,surise,surise,,11
21109,surti-vinos de morelia,surti-vinos de morelia,surti-vinos de morelia,,1
21110,surtido bagley,Grupo Arcor,grupo arcor,Q380022,2
21111,suruchi dairy,suruchi dairy industries pvt ltd,suruchi dairy industries pvt ltd,,1
21112,surya,Gudang Garam,gudang garam,Q1553005,514
21113,surya,Surya,surya,,10
21114,surya,Surya Nepal Private Ltd.,surya nepal private ltd.,,2
21115,surya,Surya Oil & Agro Industries,surya oil & agro industries,,23
21116,surya 12,Gudang Garam,gudang garam,Q1553005,64
21117,surya geo kretek marlboro sampoerna alami kretek gudang garam,surya geo kretek marlboro sampoerna alami kretek gudang garam,surya geo kretek marlboro sampoerna alami kretek gudang garam,,8
21118,surya gudang,Gudang Garam,gudang garam,Q1553005,1
21119,surya gudang garam,Surya Gudang Garam,surya gudang garam,,3
21120,surya kerupuk bawang,Bintang Mujur Abadi,bintang mujur abadi,,1
21121,surya lite,Surya,surya,,2
21122,surya pro,Gudang Garam,gudang garam,Q1553005,31
21123,surya pro,Surya Pro,surya pro,,0
21124,surya pro cigarette box,Surya Pro Cigarette Box,surya pro cigarette box,,1
21125,surya pro mild,Gudang Garam,gudang garam,Q1553005,2
21126,surya promild,Surya Promild,surya promild,,0
21127,susan baker vegatable oil,Kawsek Inc,kawsek inc,,6
21128,susarelli,Susarelli,susarelli,,1
21129,susco,Susco,susco,,2
21130,susse,Susse,susse,,1
21131,susu enaak,Salim Group,salim group,Q905963,2
21132,susu jahe,Sido Muncul,sido muncul,Q12514359,1
21133,susu jahe anget sari,Industri Jamu,industri jamu,,2
21134,susu milkuat,Salim Group,salim group,Q905963,6
21135,susu nasional,CV Cita Nasional,cv cita nasional,,2
21136,susu pavila dua jempol,Roti Gepeng,roti gepeng,,11
21137,susu vanila,International bakery,international bakery,,2
21138,sutas,Sã¼Taåÿ Sã¼T Ãœrã¼Nleri A.Åž.,sã¼taåÿ sã¼t ãœrã¼nleri a.åž.,,5
21139,sutas,sutas,sutas,,1
21140,sutas suzme,Sutas Suzme,sutas suzme,,2
21141,sutkuaz,Sutkuaz,sutkuaz,,1
21142,sutra,Mitra Rajawali Banjaran,mitra rajawali banjaran,,1
21143,sutter home,sutter home,sutter home,,22
21144,sutter home,Sutter Home,sutter home,,7
21145,sutter home,"Trinchero Family Estates, Inc","trinchero family estates, inc.",,4
21146,sutter home,"Trinchero Family Estates, Inc.","trinchero family estates, inc.",,5
21147,sutterhome,sutterhome,sutter home,,17
21148,sutterhome,"Trinchero Family Estates, Inc.","trinchero family estates, inc.",,1
21149,sutton spring,Sutton Spring,sutton spring,,1
21150,sutze ayran,Sutze Ayran,sutze ayran,,3
21151,suvarna,Suvarna Food products,suvarna food products,,1
21152,suyan,Jiangsu China Tobacco Industry Co. LTD,jiangsu china tobacco industry co. ltd,,17
21153,suza,Suza,suza,,207
21154,suza,Suza Group Of Companies,suza group of companies,,1125
21155,suzme peynier,Pinar ?,pinar,,2
21156,svaigs un gards,svaigs un gards,svaigs un gards,,1
21157,svalyavs'ka,Kvylmor Finance Limited,kvylmor finance limited,,1
21158,svedka,Constellation Brands,constellation brands,Q1128160,1
21159,svedka,Svedka,svedka,,1
21160,svedka vodka,Constellation Brands,constellation brands,Q1128160,2
21161,svelto,Unilever,unilever,Q157062,1
21162,sveva,sveva,sveva,,3
21163,sveva,Sveva,sveva,,0
21164,svit kavy,Svit Kavy,svit kavy,,1
21165,svoya liniya,ATB-Market,atb-market,Q4054103,26
21166,svoya liniya,ATB Corporation,atb corporation,,2
21167,svoya liniya,TM Svoya Liniya,tm svoya liniya,,16
21168,svoya lіnіya,ATB-Market,atb-market,Q4054103,26
21169,svoya lіnіya,"Ltd Atb-Market""""","ltd atb-market""""",,47
21170,svyatoy istochnik,IDS Group,ids group,Q12071257,6
21171,švyturys,Švyturys-Utenos alus,švyturys-utenos alus,Q2607444,3
21172,svіtoch,Nestlé,nestlé,Q160746,11
21173,sw benzã­n,Cinol,cinol,,1
21174,swagermans,swagermans,swagermans,,1
21175,swallow,PT Garuda Mas Perkasa,pt garuda mas perkasa,,3
21176,swallow,sinar Jaya Perkasa,sinar jaya perkasa,,2
21177,swallow,Sinar Jaya Perkasa,sinar jaya perkasa,,6
21178,swallow,Sinar Jaya Prakarsa,sinar jaya prakarsa,,29
21179,swallow,Swallow,swallow,,2
21180,swallow naphthalene disk ball,Suryamas Mentari,suryamas mentari,,1
21181,swallow sandal,Sinar Jaya Prakarsa,sinar jaya prakarsa,,3
21182,"swallow, ace clothes","swallow, ace clothes","swallow, ace clothes",,2
21183,swan,"East Water Swan Co.,Ltd.","east water swan co.,ltd.",,6
21184,swan,Republic Technologies International,republic technologies international,,5
21185,swan,UAC Nigeria PLC,uac nigeria plc,,2
21186,swan (altesse),Swan (Altesse),swan (altesse),,1
21187,swanson cooking,Swanson Cooking,swanson cooking,,1
21188,swap & go,swap & go,swap & go,,1
21189,swastic,Swastic,swastic,,1
21190,swastik,Navkar Agro,navkar agro,,1
21191,swastik,Swastik food Product,swastik food product,,1
21192,swastik,Swastik Lubricants Pvt. Ltd.,swastik lubricants pvt. ltd.,,2
21193,swastiks,Swastiks masala foods,swastiks masala foods,,3
21194,sweatheart,Sweatheart,sweetheart,,1
21195,swedish fish,Mondelez International,mondelez international,Q12857502,2
21196,swedish match,Swedish Match,swedish match,Q52855,1
21197,swedish match cigar wrapper,Swedish Match,swedish match,Q52855,2
21198,sweet,Sweet,sweet,Q7655178,133
21199,sweet baby,Quanta Paper Corp.,quanta paper corp.,,1
21200,sweet c juice drink,SWEET C FOOD Product,sweet c food product,,1
21201,sweet c juice drink,Sweet C Food Products,sweet c food product,,1
21202,sweet chili,Jbc Food Corporation,jbc food corporation,,1
21203,sweet chili,Prifood Corporation,prifood corporation,,4
21204,sweet chilli,Prifood Corporation,prifood corporation,,3
21205,sweet corn,Alenter Food Inc,alenter food inc,,14
21206,sweet corn,Regal International Snack Food Corp,regal international snack food corp,,42
21207,sweet corn aice,Alpen Food Industry,alpen food industry,,1
21208,sweet corn regent,Regent Foods Corporation,regent food corp,,1
21209,sweet heart,JBJ Perfumes,jbj perfumes,,1
21210,sweet ice,Sweet Ice Co Ltd,sweet ice co ltd,,1
21211,sweet ivory,Sweet Ivory,sweet ivory,,18
21212,sweet land fruity snakes,Trolli GmbH,trolli gmbh,,1
21213,sweet orange jelly,sweet orange jelly,jelly sweet orange,,1
21214,sweet pea,Bath And Body Works,bath and body works,,1
21215,sweet ponkan,Best Tiwi Food Corp.,best tiwi food corp.,,1
21216,sweet ponkan,sweet ponkan,sweet ponkan,,14
21217,sweet ponkan,Tiwi,tiwi,,3
21218,sweet ponkan jelly,Tiwi,tiwi,,1
21219,sweet tarts,sweet tarts,sweet tarts,,1
21220,"sweet tarts, kit kat, crunch",Nestlé,nestlé,Q160746,7
21221,sweet toast,Global Suppliers,global suppliers,,1
21222,sweet tropical coconut lollipop,sweet tropical coconut lollipop,sweet tropical coconut lollipop,,89
21223,sweet vally,Gemã¼Se -Delikatessen Gmbh,gemã¼se -delikatessen gmbh,,2
21224,sweet water,Sweet Water Sound,sweet water sound,,2
21225,sweet woods,sweet woods,sweet woods,,1
21226,sweet woods leaf,Good Times Usa Llc,good times usa llc,,2
21227,sweetarts,Nestlé,nestlé,Q160746,1
21228,sweetco,sweetco,sweetco,,6
21229,sweetco foods ltd,Sweetco Foods Limited,sweetco foods limited,,1840
21230,sweetcorn,Mark Wilson Food,mark wilson food,,37
21231,sweetheart,Sweetheart,sweetheart,Q107126833,1
21232,sweeties,Sweeties,sweeties,,1
21233,sweety,Damper,damper,,7
21234,sweety,F-PLUS CO. LTD,f-plus co. ltd,,13
21235,sweety,Softex,softex,Q2297539,2
21236,sweety,Softex Indonesia,softex indonesia,,3
21237,sweety,Sweety,sweety,,1
21238,sweety pampers,Softex indonesia,softex indonesia,,12
21239,sweety pampers,Softex Indonesia,softex indonesia,,3
21240,swet water,Swet Water,swet water,,1
21241,swift,HM Capital Partners,hm capital partners,Q5635109,2
21242,swifts,swifts,swifts,,2
21243,swing,Hector Beverages,hector beverages,,449
21244,swipe,swipe,swipe,,1
21245,swipe,Swipe,swipe,,7
21246,swipe clean wet wipe,Piriform,piriform,,1
21247,swire,Swire,swire,,64
21248,swisco,Waroeng Obien,waroeng obien,,1
21249,swisher,swisher,swisher,,3
21250,swisher,Swisher,swisher,,6
21251,swisher sweet,Swisher,swisher,Q7658827,10
21252,swisher sweet,Swisher Sweet,swisher sweet,,0
21253,swisher sweets,Swisher,swisher,Q7658827,134
21254,swisher sweets,Swisher Sweets,swisher sweet,,12
21255,swishet sweets,Swisher,swisher,Q7658827,3
21256,swiss,Bakhresa Group,bakhresa group,Q27961785,1
21257,swiss alpina,Swiss Alpina,swiss alpina,,2
21258,swiss azam,Bakhresa Group,bakhresa group,Q27961785,0
21259,swiss beverage,Swiss Beverage,swiss beverage,,0
21260,swiss delice,M-Industry,m-industry,,3
21261,swiss ice,Swiss Ice,swiss ice,,1
21262,swiss maid,Dairy Foods,dairy foods,,1
21263,swiss miss,"Conagra Brands, Inc.","conagra brands, inc.",Q1123399,2
21264,switch,Azende,azende,,3
21265,switzal,Jaya Utama Santikah,jaya utama santikah,,1
21266,swizzels,Swizzels Ltd,swizzels ltd,,8
21267,swizzzels,swizzzels,swizzels,,1
21268,sylko table wat,Sylko Table Wat,sylko table wat,,1
21269,sylvano tissues,Sylvano Tissues,sylvano tissues,,1
21270,symply,Symply,symply,,3
21271,synbiotics,"BiosTime Inc., GuangZhou","biostime inc., guangzhou",,1
21272,synergy,synergy,synergy,,1
21273,syngenta,Syngenta,syngenta,Q688613,3
21274,syngenta,Unspecified,unspecified,,1
21275,syoss,Henkel AG & Co. KGaA,henkel ag & co. kgaa,Q276507,2
21276,syoss shampoo,Henkel AG & Co. KGaA,henkel ag & co. kgaa,Q276507,3
21277,syring,Md,md,,10
21278,syringe,Suzhou Hengxiang Medical Ltd Foreign,suzhou hengxiang medical ltd foreign,,898
21279,syringe,syringe,syringe,,1
21280,syrobogatov,Syrobogatov,syrobogatov,,1
21281,syrup sack,syrup sack,syrup sack,,1
21282,sysco corporation starlight mints,sysco corporation starlight mints,sysco corporation starlight mints,,1
21283,sysco mayonnaise,sysco mayonnaise,sysco mayonnaise,,1
21284,systema,Lion Corporation,lion corporation,Q1131297,7
21285,sytec,sytec,sytec,,1
21286,sze hing loong,Sze Hing Loong,sze hing loong,,1
21287,sze hing loong snack,Sze Hing Loong,sze hing loong,,1
21288,sіl'po,Fozzy Group,fozzy group,Q4038955,5
21289,sіtro,Obolon Company,obolon company,,1
21290,t-soft,Tri Jaya Tissue,tri jaya tissue,,1
21291,t&t supermarket,George Weston Limited,george weston limited,Q833217,5
21292,t.o.p,Dongsuh,dongsuh,,2
21293,taaka,taaka,taaka,,1
21294,taaka vodka,Sazerac Company,sazerac company,Q7429410,12
21295,tab (coca-cola),tab (coca-cola),tab (coca-cola),,1
21296,tabacalera del este,Tabacalera Del Este,tabacalera del este,,14
21297,tabacco camel,Reynolds American,reynolds american,Q947718,1
21298,tabaco companies (non-identified),tabaco companies (non-identified),tabaco companies (non-identified),,8
21299,tabaco las hojas,TABACO LAS HOJAS,tabaco las hojas,,1
21300,tablada,Tablada,tablada,,2
21301,table maid,Table Maid,table maid,,1
21302,tablea powder,Diamond Instant Food Trade,diamond instant food trade,,1
21303,tablets,Salama Pharmaceutical Limited,salama pharmaceutical limited,,33
21304,tablia,Diamond Instant Food Trade,diamond instant food trade,,3
21305,tacconi,Tacconi,tacconi,,4
21306,tachã£o,Tachã£O Ubatuba,tachã£o ubatuba,,4
21307,tachitos,Productos Don Tacho,productos don tacho,,2
21308,taco,Yummie Co.,yummie co.,,33
21309,taco,Yummies Inc.,yummies inc.,,1
21310,taco bell,Taco Bell,taco bell,,2
21311,taco bell,yum brands,yum! brands,,1
21312,taco bell,Yum! Brands,yum! brands,Q668737,38
21313,taco johns,taco johns,taco johns,,2
21314,taco truck,taco truck,taco truck,,1
21315,taconni,Taconni,taconni,,0
21316,tacos,Tacos,tacos,,7
21317,tacos,Yummie Co.,yummie co.,,18
21318,tadã„â±m,Tadã„Â±M,tadã„â±m,,0
21319,tadawa,tadawa,tadawa,,1
21320,tadelle (sanset),Tadelle (Sanset),tadelle (sanset),,1
21321,tadim,tadim,tadim,,3
21322,"tãƒâ­a rosa, bimbo","Tãƒâ­A Rosa, Bimbo","tãƒâ­a rosa, bimbo",,0
21323,taffel,Chips Group,chips group,Q5101731,4
21324,taffel,Intersnack Group,intersnack group,,6
21325,taffel,The Chips group,the chips group,,3
21326,tager,Mondelez International,mondelez international,Q12857502,10
21327,tahoos,W.L. Food Product,w.l. food products,,4
21328,tahoos,W.L. Food Products,w.l. food products,,1
21329,tai ky company,tai ky company,tai ky company,,1
21330,tai tau,Tai tau,tai tau,,1
21331,taifa,MeTL group,metl group,,3
21332,taiky food,taiky food,taiky food,,1
21333,taiqi,Guangdong Taiqi Food Enterprise Co. LTD,guangdong taiqi food enterprise co. ltd,,1
21334,taishan,Yizhong Tobacco (Group) Co. LTD,yizhong tobacco (group) co. ltd,,137
21335,taiwan bi fei duo,Taiwan Bi Fei Duo,taiwan bi fei duo,,0
21336,taiwan world,Taiwan World,taiwan world,,1
21337,taiwushi,Taiwushi,taiwushi,,1
21338,taiyo,PepsiCo,pepsico,Q334800,1
21339,taj chanachur,Taj Food Products,taj food products,,1
21340,takari,Central Proteinaprima,central proteina prima,,1
21341,takdis,Azarkam Co.,azarkam co.,,1
21342,takdis flat fruit,Lavashak,lavashak,,1
21343,take 5,take 5,take 5,,9
21344,take a shake,‎Pro DP,‎pro dp,,1
21345,take way packa,Take Way Packa,take way packa,,87
21346,takeda,Takeda,takeda,,0
21347,takeway,takeway,takeway,,246
21348,taki's chips,taki's chips,taki's chips,,1
21349,takis,Barcel,barcel,Q4859834,1
21350,takis,Grupo Bimbo,grupo bimbo,Q775031,16
21351,takis barcel,Takis Barcel,barcel (takis),,6
21352,takovo - rastemo zajedno,Takovo - Rastemo Zajedno,takovo - rastemo zajedno,,1
21353,talassa,Talassa,talassa,,1
21354,talenti,Unilever,unilever,Q157062,2
21355,talharin,Nissin Foods Holdings,nissin foods holdings,Q18341667,1
21356,talley's,Talley's,talley's,,1
21357,tally ho,Imperial Brands,imperial brands,Q1471161,1
21358,talutti,Talutti,talutti,,2
21359,tam thai tu (chinsu foods),tam thai tu (chinsu foods),tam thai tu (chinsu foods),,1
21360,tam tien (physiological saline),tam tien (physiological saline),tam tien (physiological saline),,2
21361,tam yagli,Dost,dost,,1
21362,tama-roca,Grupo Frato,grupo frato,,1
21363,tamali ayran,Tamali Ayran,tamali ayran,,2
21364,tamaqua,T.U.M Enterprise Ltd,t.u.m enterprise ltd,,25
21365,tamar velley,Taar  Valley,taar  valley,,1
21366,tamarillo,Tamarillo,tamarillo,,3
21367,tamarin,Mayora Indah,mayora indah,Q12497654,14
21368,tamarind-o lollipop,tamarind-o lollipop,tamarind-o lollipop,,6
21369,tamarind candy,Mondelez International,mondelez international,Q12857502,7
21370,tamarinda,tamarinda,tamarinda,,2
21371,tamaros,Tamaros,tamaros,,1
21372,tamarrico,BETAMEX,betamex,,1
21373,tambai piteri,Tambai Piteri,tambai piteri,,1
21374,tambali & san s,Tambali & san s,tambali & san s,,1
21375,tamborindo,tamborindo,tamborindo,,1
21376,tamica,Tamica,tamica,,1
21377,tamoil,Tamoil,tamoil,Q706793,1
21378,tampa uncommon,Innovation Line,innovation line,,4
21379,tampax,Procter & Gamble,procter & gamble,Q212405,38
21380,tampico,Distribuidora Maravilla,distribuidora maravilla,,2
21381,tampico,Houchens Industries,houchens industries,Q5912729,61
21382,tampico bevarages,Tampico Bevarages,tampico bevarages,,1
21383,tamsu bottle,Tamsu Bottle,tamsu bottle,,2
21384,tamsu bottle cap,Tamsu Bottle Cap,tamsu bottle,,2
21385,tamtam,Salim Group,salim group,Q905963,1
21386,tamuin,tamuin,tamuin,,3
21387,tan binh,tan binh,tan binh,,1
21388,tan hiep hung,tan hiep hung,tan hiep hung,,3
21389,tân hiệp hưng,tân hiệp hưng,tan hiep hung,,2
21390,tan hiep hung company,tan hiep hung company,tan hiep hung company,,5
21391,tan hiep phat,tan hiep phat,tan hiep phat,,1
21392,tan hue vien company,tan hue vien company,tan hue vien company,,4
21393,tanabe pharmaceutical,Tanabe Pharmaceutical,tanabe pharmaceutical,,0
21394,tandil,ALDI,aldi,Q125054,1
21395,tanduay,Lucio Tan's conglomerate LT Group,lucio tan's conglomerate lt group,,55
21396,tanduay,"Tanduay Distillers, Inc.",tanduay distillers inc,Q3928115,4
21397,tanduay distillers inc,Tanduay Distillers Inc,tanduay distillers inc,,49
21398,tanduay ice,Asia Brewery,asia brewery,Q2049508,1
21399,tandy,Docile,docile,,3
21400,tang,Mondelez International,mondelez international,Q12857502,231
21401,tang ji bao dian,Tang Ji Bao Dian,tang ji bao dian,,1
21402,tanga fresh,tanga fresh,tanga fresh,,14
21403,tanga fresh,Tanga Fresh,tanga fresh,,74
21404,tanga fresh,Tanga Fresh Co Ltd,tanga fresh co ltd,,54
21405,tanga fresh,Tanga Fresh Limited,tanga fresh limited,,6
21406,tanga fresh,Tanga fresh Ltd,tanga fresh ltd,,40
21407,tanga fresh,Tanga Fresh Ltd,tanga fresh ltd,,2448
21408,tangawizi chai,Tangawizi Chai,tangawizi chai,,0
21409,tango,Mondelez International,mondelez international,Q12857502,6
21410,tango,Orang Tua,orang tua,,75
21411,tango,OT,ot,,4
21412,tango,PRAN-RFL Group,pran-rfl group,Q16743607,183
21413,tango,Tango,tango,,6
21414,tango,Ultra Prima Abadi,ultra prima abadi,,2
21415,tango kido,Ultra Prima,ultra prima,,1
21416,tango wafer,Orang Tua,orang tua,,8
21417,tango waffle,Orang Tua,orang tua,,1
21418,tangui,Les Brasseries Du Cameroun,les brasseries du cameroun,,275
21419,tangui,Seme,seme,,25
21420,tannourine,tannourine,tannourine,,7
21421,tanobel food,Tanobel,tanobel,Q97241901,3
21422,tanoni,Tanoni Hnos. SA,tanoni hnos. sa,,1
21423,tantamco's peanut brittle,Tantamco,tantamco,,1
21424,tao di,Tao Di,tao di,,5
21425,tao heung,Tao Heung,tao heung,,1
21426,tao kae noi,Hot Pot,hot pot,,1
21427,tao kae noi,Tao Kae Noi,tao kae noi,Q7684237,8
21428,tao ti,Tao Ti,tao ti,,2
21429,tao ti,Telford International Company,telford international company,,16
21430,tao yuan,Tao Yuan,tao yuan,,1
21431,taokaenoi,Taokaenoi Food & Marketing,taokaenoi food & marketing,,5
21432,taokaenoi,URC Thailand,urc thailand,,1
21433,taokaenoi foods,taokaenoi foods,taokaenoi foods,,1
21434,taoli bread,"Taoli Bread Co., LTD","taoli bread co., ltd",,2
21435,taous,Lesieur Cristal,lesieur cristal,,2
21436,tapatãƒâ­as,Tapatãƒâ­As,tapatãƒâ­as,,0
21437,tapatio foods inc,tapatio foods inc,tapatio foods inc,,1
21438,tapatio hot sauce,Tapatío hot sauce,tapatío hot sauce,Q7684477,1
21439,tapuna,Tapuna,tapuna,,17
21440,taqueria,taqueria,taqueria,,1
21441,taqueritos,Yummie Co.,yummie co.,,12
